C1	1	9.819840850058812	I	9.461537681994532	I	0
I51	1	9.461537681994532	C	14.964263354264494	I	1.0
I34	1	14.964263354264494	I	9.819840850058812	C	1.0
C2	2	13.721101667237797	C	13.721101667237797	C	0
C3	3	13.220450559773676	I	10.066216493459896	I	0
I65	3	10.066216493459896	C	11.972889858309594	I	1.0
I70	3	11.972889858309594	I	13.220450559773676	C	1.0
C4	4	8.893181998019298	I	9.3450324703105	I	0
I10	4	9.3450324703105	C	14.41825216635924	I	1.0
I73	4	14.41825216635924	I	8.893181998019298	C	1.0
C5	5	13.721101667237797	I	6.056880602692996	I	0
I28	5	6.056880602692996	C	13.552146058962641	I	1.0
I97	5	13.552146058962641	I	13.721101667237797	C	1.0
C6	6	13.552146058962641	I	12.896873472510286	I	0
I95	6	12.896873472510286	C	8.675516955938345	I	1.0
I18	6	8.675516955938345	I	13.552146058962641	C	1.0
C7	7	11.972889858309594	I	8.675516955938345	I	0
I78	7	8.675516955938345	C	12.426296536093144	I	1.0
I100	7	12.426296536093144	I	11.972889858309594	C	1.0
C8	8	11.536026936331455	I	13.892163657590258	I	0
I74	8	13.892163657590258	C	11.679847438237678	I	1.0
I85	8	11.679847438237678	I	11.536026936331455	C	1.0
C9	9	10.70953981254382	I	10.447418511699624	I	0
I71	9	10.447418511699624	C	12.426296536093144	I	1.0
I53	9	12.426296536093144	I	10.70953981254382	C	1.0
C10	10	14.240712153602946	I	5.90863544459794	I	0
I89	10	5.90863544459794	C	10.191712759754719	I	1.0
I22	10	10.191712759754719	I	14.240712153602946	C	1.0
C11	11	11.253676953040564	C	11.253676953040564	C	0
C12	12	13.721101667237797	C	13.721101667237797	C	0
C13	13	12.273284588453684	I	7.570165391701924	I	0
I83	13	7.570165391701924	C	10.191712759754719	I	1.0
I80	13	10.191712759754719	I	12.273284588453684	C	1.0
C14	14	10.70953981254382	I	8.893181998019298	I	0
I9	14	8.893181998019298	C	11.253676953040564	I	1.0
I91	14	11.253676953040564	I	10.70953981254382	C	1.0
C15	15	11.115104126962537	C	11.115104126962537	C	0
C16	16	9.461537681994532	I	8.893181998019298	I	0
I52	16	8.893181998019298	C	13.892163657590258	I	0.3
I36	16	13.892163657590258	I	9.461537681994532	C	1.0
C17	17	7.954795191061123	I	5.90863544459794	I	0
I47	17	5.90863544459794	C	10.318773597292786	I	1.0
I55	17	10.318773597292786	I	7.954795191061123	C	1.0
C18	18	11.679847438237678	I	8.893181998019298	I	0
I56	18	8.893181998019298	C	5.90863544459794	I	1.0
I75	18	5.90863544459794	I	11.679847438237678	C	1.0
C19	19	11.253676953040564	I	11.253676953040564	I	0
I49	19	11.253676953040564	C	8.893181998019298	I	1.4
I26	19	8.893181998019298	I	11.253676953040564	C	0.0
C20	20	17.579525755360788	C	17.579525755360788	C	0
C21	21	11.115104126962537	I	11.3939773768008	I	0
I66	21	11.3939773768008	C	9.579495372778311	I	1.0
I82	21	9.579495372778311	I	11.115104126962537	C	1.0
C22	22	8.154377629641052	I	7.3848818375239516	I	0
I81	22	7.3848818375239516	C	11.972889858309594	I	0.25
I88	22	11.972889858309594	I	8.154377629641052	C	1.75
C23	23	11.115104126962537	C	11.115104126962537	C	0
C24	24	9.229961852537704	I	5.220091421925717	I	0
I93	24	5.220091421925717	C	10.577667251778836	I	1.6
I58	24	10.577667251778836	I	9.229961852537704	C	1.0
C25	25	11.536026936331455	I	5.835879107692293	I	0
I54	25	5.835879107692293	C	8.463179373764842	I	2.0
I21	25	8.463179373764842	I	11.536026936331455	C	1.0
C26	26	8.893181998019298	I	6.132392181599069	I	0
I61	26	6.132392181599069	C	8.78367526813589	I	2.0
I41	26	8.78367526813589	I	8.893181998019298	C	1.0
C27	27	9.004053956411697	C	9.004053956411697	C	0
C28	28	10.843056438287288	I	10.577667251778836	I	0
I50	28	10.577667251778836	C	11.3939773768008	I	0.0
I63	28	11.3939773768008	I	10.843056438287288	C	1.0
C29	29	9.819840850058812	C	9.819840850058812	C	0
C30	30	14.41825216635924	C	14.41825216635924	C	0
C31	31	13.721101667237797	C	13.721101667237797	C	0
