122	1254.5811626234845
118	1209.9590772384588
121	1219.9748798554926
109	1095.7630951969747
117	1226.2418455483087
110	1113.9654229995813
119	1213.0843305312765
130	1302.7126362368756
118	1239.7666064670398
115	1165.113623849133
128	1297.270720840632
128	1309.9996882806481
109	1123.1731550508555
126	1281.6803046286873
111	1136.7091566500483
126	1333.1033044729095
120	1250.6002247576737
108	1122.2383142457393
118	1187.925741023436
123	1192.1739497066162
128	1314.4114110068665
114	1163.1898351413147
125	1352.6454518456983
124	1246.8693835660156
125	1280.3863237815308
136	1400.6293410497547
120	1247.4147653250363
128	1305.1570475401181
112	1179.7686120633382
110	1095.8607061931962
128	1289.5531285661073
132	1336.0848279618585
131	1386.8808563241953
123	1277.6501389210405
121	1179.522487650189
122	1279.6337646567015
115	1232.7909087570897
112	1151.698299055431
132	1354.0039602930137
109	1101.2597108314906
127	1353.0518962554145
123	1301.1219051285268
131	1341.0358428690304
115	1135.4564586944193
119	1216.7300901441047
111	1140.4892297521776
130	1310.3586413277465
121	1202.2112282325002
103	1075.3442982182908
127	1302.161498939369
126	1304.8438602634512
123	1301.1512949612272
104	1018.2356749731292
130	1340.9280310676163
127	1270.5479231935515
107	1140.0068982247194
121	1250.74624041201
129	1321.9446027543852
134	1322.4432295524261
118	1204.7436734559922
133	1364.2062417441573
129	1304.058400962468
115	1199.028283155038
113	1148.0659225235527
109	1110.1189966411534
107	1114.0977655350812
112	1175.409015331969
131	1332.0480613253962
132	1317.2505307060273
117	1217.4052679771635
116	1206.9747223940633
117	1205.3274018933512
133	1371.8523985939164
120	1202.4869632764023
127	1226.6701277134846
121	1240.0772773436981
138	1411.8724154583904
135	1383.3650404303419
108	1135.9685325455143
119	1210.2284053344865
130	1305.1207011750992
126	1298.4941513065585
114	1157.9747132379912
120	1241.3515591021478
118	1216.9042099671947
123	1247.1725846905754
132	1315.07265316795
121	1245.2166689626772
127	1275.2971870281401
112	1145.1774019330508
118	1183.1248423357024
107	1091.9020960679325
123	1281.5417299140065
114	1182.3567696566186
119	1201.0812278446938
130	1289.097720215063
123	1295.7201057220566
122	1249.2419661319566
110	1144.9154166737164
109	1099.879294131984
124	1270.3550922169259
119	1273.3213440229322
114	1157.616790213607
114	1172.7913894824915
131	1328.905403614729
113	1140.9306718509092
124	1248.6781391284758
114	1164.7761829371552
125	1297.623320703424
113	1118.1731833010206
130	1307.335607331384
121	1273.5075303730953
124	1283.854888313005
129	1306.7585016678274
114	1163.463661594106
114	1156.301365259003
117	1177.6692142265772
122	1255.3338593341011
124	1273.1812899980202
119	1199.5768026467488
108	1124.5639272753783
132	1370.5061811502094
125	1244.2464411327605
116	1189.356574086348
103	1088.2349379850937
121	1234.758898164729
121	1194.4517677790434
106	1125.229028846983
124	1269.6400217682312
125	1289.637587445659
118	1188.7957951833505
113	1175.0116934630964
117	1152.966089020951
133	1301.3314988775323
128	1341.12085189138
113	1139.6397174797196
111	1168.3087232220123
123	1251.7944942584513
116	1186.2190313463148
110	1118.3238835635182
120	1225.6040749343317
132	1354.5309128126448
129	1320.4756432198337
123	1224.8634096789417
112	1129.3959077983131
119	1250.6921170667508
125	1250.9390947169015
115	1145.0186407874003
107	1092.0896003041505
126	1303.8718112007239
126	1301.2097418074804
128	1308.3150237521766
116	1221.740586902193
116	1231.1006000769958
113	1205.5104379771133
126	1304.4669600624034
126	1317.3432532423808
123	1288.640929107885
127	1288.0739952692306
129	1348.5271135896303
109	1086.25684908172
126	1329.227374790839
123	1242.3935462504658
120	1235.4684477004378
109	1111.1314138591213
124	1320.4696637242084
118	1194.8976088712427
125	1259.5476041257396
114	1160.9410701804472
114	1170.6555244594224
114	1137.4655393396579
123	1244.3252923065363
122	1213.4783450185198
117	1191.9478694392028
127	1288.2482539607245
127	1351.975196158113
126	1268.1379841704365
136	1361.6764315939795
129	1300.8271972810053
139	1405.1929151001045
118	1239.2338863952211
119	1243.046469878777
112	1115.4859484072776
114	1164.8386853494624
107	1135.7975175597144
123	1281.8031362951292
130	1376.8910680453678
134	1342.6687122655942
108	1155.7159189815386
120	1254.807548369324
112	1120.1228788610774
125	1286.2494623573807
119	1249.429142156155
114	1125.0766439487165
117	1195.5734948773847
137	1346.326454358353
108	1118.1561479843522
109	1091.7458318749552
116	1172.4295974129652
116	1216.3932033446824
118	1210.3075334731018
128	1264.6209362956731
130	1335.1093240991236
130	1388.6636305219918
124	1265.961551476963
122	1227.6755722331043
119	1265.026726522794
129	1312.4294225117185
126	1272.6234162268902
122	1237.277574055891
114	1114.2237034971245
114	1142.030960161772
134	1363.9685281523864
127	1271.5521372608414
111	1134.5023804404082
125	1248.0001708091745
126	1272.9100133314992
114	1186.0501963947584
123	1272.0716218314435
112	1139.433261646425
125	1266.477570038441
117	1192.733405990556
126	1304.4805129731237
128	1342.8667969720934
109	1110.3140042838677
120	1277.2470140052515
124	1287.2959193280694
122	1245.15173122987
129	1347.8949400974639
113	1236.3812934336618
123	1255.690190031946
122	1292.6926545871715
128	1368.7571701281292
120	1227.4386490734785
113	1193.4802092412203
116	1208.3093520813331
133	1356.4234496588438
131	1368.196436350938
119	1237.0906171376946
118	1237.5029907790213
122	1258.0983493298522
117	1178.4361062189064
123	1235.5752113974418
118	1224.5895654612748
117	1183.3297120818256
127	1281.678954172485
121	1240.9648411633366
122	1211.333242561599
125	1289.933819295998
114	1215.55790412804
120	1216.077083957223
110	1146.6268392030051
128	1310.3362070004382
118	1160.342021072195
109	1144.5407079902254
115	1155.2845918975027
118	1214.00328783352
109	1145.166999573839
117	1212.5294366556855
124	1257.9142778284777
118	1222.5818007833711
124	1254.7435042935645
113	1191.090647055686
133	1372.9238606508632
126	1286.0288692085353
125	1301.4300225581173
113	1149.1532676871673
127	1306.1204548640274
119	1215.56417032469
132	1391.750544072735
111	1192.7196169736749
118	1232.1196704762378
127	1300.3755523867173
108	1109.6916377620776
124	1296.8679957136674
130	1355.929544759979
122	1269.5913503975419
124	1270.6040393997268
133	1384.3476985085454
127	1319.6813969123555
105	1092.113207198989
119	1213.496832158635
118	1212.9233975851528
128	1276.8626706049756
113	1197.4541265033804
116	1168.8572032659597
127	1324.366859441229
132	1354.4612310284892
121	1246.0277802793178
127	1244.1968122937046
101	1045.3036671748955
114	1117.8284013502644
120	1246.018419565776
130	1266.3109053636072
118	1194.0261658379295
114	1209.6213794235016
132	1325.0654256196367
121	1255.2399713372208
119	1201.543191949764
130	1227.8506212164345
108	1118.327165700578
129	1289.4955262506305
109	1111.2669039582395
120	1183.5449491060022
118	1203.8231513476103
124	1264.783898130511
110	1123.9895529631676
118	1160.9897343012278
129	1288.1082070852317
116	1205.7594496694412
111	1119.030756505419
112	1144.7151268705866
141	1433.7249456041388
121	1237.1179239070734
118	1198.414830199659
110	1151.4810456862947
131	1344.2389770015752
127	1261.9089222276912
119	1248.0636972463474
116	1194.1876932577252
110	1156.9694693066099
128	1297.2759475636772
132	1342.8476298748728
120	1224.6458478941147
122	1288.0422550478909
122	1241.6017825965093
134	1339.8976785695443
119	1208.2664744311223
114	1200.318938637786
132	1343.25555374801
119	1193.0120164743703
109	1113.8190086904588
110	1171.793041282624
132	1327.2207893907694
117	1166.5937255127988
129	1313.8291183399144
125	1240.6678735214066
105	1076.265127079567
121	1281.1640796549325
120	1289.5300629843885
115	1160.425500176588
127	1287.052304503125
127	1303.7405076562577
120	1183.6535266250494
121	1208.6207038329708
127	1324.782721207024
114	1175.0093134009433
128	1339.2844969031557
114	1224.5907541421232
128	1270.4855284762616
130	1328.8498098200569
121	1245.149920794895
130	1339.772734405881
111	1106.7686181278261
121	1278.1118663288569
120	1215.4147730740722
117	1209.4789540335917
107	1106.4261787434948
116	1194.4896707090325
117	1193.001456466473
123	1234.7082310496032
122	1261.709608749012
111	1101.851497720567
126	1312.6355678091525
120	1200.362023023277
133	1363.2313137796295
127	1330.7219748784273
133	1381.245822025329
122	1271.499718012261
124	1293.963387455603
111	1117.3420490849699
112	1184.548910701624
133	1323.9963142224135
119	1175.8617591738503
135	1443.0023693020194
107	1130.2548219386365
121	1236.9965059129051
118	1210.7315618919765
112	1129.8239767315924
117	1210.1443530445188
112	1141.557333154629
128	1306.874118605414
113	1165.3307624969214
129	1291.1644602231763
118	1186.8724761537565
118	1195.0895073381714
112	1122.7221133381797
108	1066.7552298276162
117	1184.109369961529
119	1264.9394965237839
122	1240.7075662443826
112	1115.4096683440875
117	1218.5938122140506
136	1400.6520452033174
117	1222.3183967485172
123	1271.4743282914048
126	1295.1854896971786
127	1301.771221012473
118	1223.439021791682
122	1232.9188458458798
