C1	0	9.942265532966479	I	14.78	I
I76	0	14.78	C	9.942265532966479	C
C38	0	16.523521570791278	C	16.523521570791278	C
C21	0	15.15082393340888	I	15.15082393340888	I
I20	0	15.15082393340888	C	8.463179373764842	I
I1	0	8.463179373764842	I	15.15082393340888	C
C23	0	13.385270895702757	I	8.568690457604625	I
I91	0	8.568690457604625	C	13.385270895702757	C
C8	0	6.688000265765443	C	6.688000265765443	C
C25	0	13.385270895702757	I	11.3939773768008	I
I22	0	11.3939773768008	C	13.385270895702757	C
C26	0	11.3939773768008	I	7.7600976316956105	I
I13	0	7.7600976316956105	C	11.3939773768008	C
C33	0	11.115104126962537	C	11.115104126962537	C
C12	0	8.568690457604625	C	8.568690457604625	C
C42	0	12.12215676260807	C	12.12215676260807	C
I45	0	11.825460960989183	I	8.568690457604625	I
I57	0	8.568690457604625	I	16.729521537563656	I
I85	0	16.729521537563656	I	11.825460960989183	I
C4	0	13.721101667237797	I	12.581216095012342	I
I12	0	12.581216095012342	C	12.738067047542346	I
I29	0	12.738067047542346	I	13.721101667237797	C
C46	0	12.426296536093144	C	12.426296536093144	C
C2	0	11.536026936331455	I	11.253676953040564	I
I48	0	11.253676953040564	C	10.318773597292786	I
I84	0	10.318773597292786	I	11.536026936331455	C
C30	0	13.552146058962641	I	9.698923650826302	I
I36	0	9.698923650826302	C	8.463179373764842	I
I99	0	8.463179373764842	I	13.552146058962641	C
C16	0	10.70953981254382	I	13.552146058962641	I
I74	0	13.552146058962641	C	11.253676953040564	I
I46	0	11.253676953040564	I	10.70953981254382	C
C7	0	9.004053956411697	I	10.97823762568905	I
I16	0	10.97823762568905	C	11.253676953040564	I
I10	0	11.253676953040564	I	9.004053956411697	C
C34	0	7.476949706145677	C	7.476949706145677	C
C9	0	10.318773597292786	I	8.78367526813589	I
I70	0	8.78367526813589	C	7.6645432041113954	I
I32	0	7.6645432041113954	I	10.318773597292786	C
C3	0	8.154377629641052	C	8.154377629641052	C
C36	0	17.798691004485406	I	7.954795191061123	I
I96	0	7.954795191061123	C	17.798691004485406	C
I23	0	11.679847438237678	I	7.027808455842162	I
I52	0	7.027808455842162	I	11.679847438237678	I
C28	0	9.698923650826302	I	10.577667251778836	I
I47	0	10.577667251778836	C	5.417773379861634	I
I72	0	5.417773379861634	I	9.698923650826302	C
C14	0	10.191712759754719	C	10.191712759754719	C
C32	0	9.116308163717983	I	12.738067047542346	I
I64	0	12.738067047542346	C	7.7600976316956105	I
I27	0	7.7600976316956105	I	9.116308163717983	C
C37	0	12.426296536093144	I	11.253676953040564	I
I53	0	11.253676953040564	C	12.426296536093144	C
C35	0	13.05765974893583	I	10.577667251778836	I
I92	0	10.577667251778836	C	13.05765974893583	C
C13	0	8.358967506983737	I	7.3848818375239516	I
I11	0	7.3848818375239516	C	11.3939773768008	I
I14	0	11.3939773768008	I	8.358967506983737	C
C15	0	7.570165391701924	I	9.116308163717983	I
I63	0	9.116308163717983	C	9.698923650826302	I
I38	0	9.698923650826302	I	7.570165391701924	C
C47	0	10.066216493459896	C	10.066216493459896	C
C18	0	10.97823762568905	C	10.97823762568905	C
C39	0	13.220450559773676	I	11.679847438237678	I
I17	0	11.679847438237678	C	12.896873472510286	I
I58	0	12.896873472510286	I	13.220450559773676	C
C31	0	13.721101667237797	I	10.191712759754719	I
I18	0	10.191712759754719	C	13.721101667237797	C
C20	0	12.581216095012342	I	10.843056438287288	I
I51	0	10.843056438287288	C	12.896873472510286	I
I19	0	12.896873472510286	I	12.581216095012342	C
C48	0	7.954795191061123	I	8.463179373764842	I
I42	0	8.463179373764842	C	10.577667251778836	I
I89	0	10.577667251778836	I	7.954795191061123	C
C29	0	15.339710377105812	I	11.825460960989183	I
I71	0	11.825460960989183	C	9.942265532966479	I
I83	0	9.942265532966479	I	15.339710377105812	C
I6	0	11.679847438237678	I	5.693043070845401	I
I49	0	5.693043070845401	I	11.679847438237678	I
C19	0	11.3939773768008	I	7.8568433434030664	I
I30	0	7.8568433434030664	C	14.41825216635924	I
I59	0	14.41825216635924	I	11.3939773768008	C
C40	0	10.066216493459896	C	10.066216493459896	C
C27	0	10.843056438287288	C	10.843056438287288	C
C41	0	13.385270895702757	I	15.15082393340888	I
I78	0	15.15082393340888	C	13.385270895702757	C
C10	0	11.972889858309594	I	6.855799356779705	I
I2	0	6.855799356779705	C	11.972889858309594	C
C45	0	11.253676953040564	I	13.385270895702757	I
I7	0	13.385270895702757	C	6.132392181599069	I
I80	0	6.132392181599069	I	11.253676953040564	C
C17	0	10.191712759754719	I	5.622941443563677	I
I68	0	5.622941443563677	C	8.568690457604625	I
I31	0	8.568690457604625	I	10.191712759754719	C
C6	0	8.675516955938345	C	8.675516955938345	C
C5	0	12.12215676260807	I	15.920616674796197	I
I4	0	15.920616674796197	C	10.447418511699624	I
I67	0	10.447418511699624	I	12.12215676260807	C
C24	0	9.819840850058812	I	8.675516955938345	I
I93	0	8.675516955938345	C	9.229961852537704	I
I8	0	9.229961852537704	I	9.819840850058812	C
C49	0	10.843056438287288	C	10.843056438287288	C
C50	0	11.3939773768008	I	9.3450324703105	I
I56	0	9.3450324703105	C	11.3939773768008	C
I9	0	12.738067047542346	I	9.942265532966479	I
I90	0	9.942265532966479	I	6.2862513013545795	I
I55	0	6.2862513013545795	I	12.738067047542346	I
I28	0	5.092327094233677	I	9.116308163717983	I
I88	0	9.116308163717983	I	12.426296536093144	I
I35	0	12.426296536093144	I	5.092327094233677	I
C44	0	9.229961852537704	I	10.70953981254382	I
