C1	1	12.896873472510286	I	14.78	I	0
I76	1	14.78	C	9.579495372778311	I	4.18422741685
I96	1	9.579495372778311	I	12.896873472510286	C	5.22187367641
C2	2	11.536026936331455	I	10.843056438287288	I	0
I67	2	10.843056438287288	C	12.12215676260807	I	0.0
I84	2	12.12215676260807	I	11.536026936331455	C	1.1859909726
C3	3	10.577667251778836	I	8.154377629641052	I	0
I28	3	8.154377629641052	C	10.318773597292786	I	2.10474746155
I32	3	10.318773597292786	I	10.577667251778836	C	3.3671943763
C4	4	13.721101667237797	I	12.581216095012342	I	0
I12	4	12.581216095012342	C	12.738067047542346	I	5.23076126462
I29	4	12.738067047542346	I	13.721101667237797	C	2.70004317683
C5	5	16.523521570791278	I	10.843056438287288	I	0
I14	5	10.843056438287288	C	8.256038859274138	I	0.0
I1	5	8.256038859274138	I	16.523521570791278	C	4.16665953443
C6	6	10.447418511699624	I	8.675516955938345	I	0
I59	6	8.675516955938345	C	11.3939773768008	I	4.72391058256
I75	6	11.3939773768008	I	10.447418511699624	C	0.0
C7	7	13.892163657590258	I	10.97823762568905	I	0
I16	7	10.97823762568905	C	12.426296536093144	I	5.55756375891
I83	7	12.426296536093144	I	13.892163657590258	C	5.52819794614
C8	8	8.78367526813589	I	6.443970681189828	I	0
I55	8	6.443970681189828	C	12.581216095012342	I	3.99892571713
I94	8	12.581216095012342	I	8.78367526813589	C	3.39352571036
C9	9	10.577667251778836	I	8.78367526813589	I	0
I70	9	8.78367526813589	C	7.3848818375239516	I	0.0
I49	9	7.3848818375239516	I	10.577667251778836	C	2.48309014512
C10	10	11.972889858309594	I	6.208845168950004	I	0
I18	10	6.208845168950004	C	14.41825216635924	I	0.0
I43	10	14.41825216635924	I	11.972889858309594	C	0.0
C11	11	12.273284588453684	I	10.447418511699624	I	0
I50	11	10.447418511699624	C	12.273284588453684	C	5.69444864233
C12	12	8.568690457604625	C	8.568690457604625	C	0
C13	13	7.3848818375239516	I	7.204133190269737	I	0
I17	13	7.204133190269737	C	10.70953981254382	I	0.0
I38	13	10.70953981254382	I	7.3848818375239516	C	0.0
C14	14	10.191712759754719	C	10.191712759754719	C	0
C15	15	8.463179373764842	I	8.256038859274138	I	0
I11	15	8.256038859274138	C	12.273284588453684	I	0.628360926843
I19	15	12.273284588453684	I	8.463179373764842	C	3.71395854017
C16	16	10.70953981254382	I	13.552146058962641	I	0
I74	16	13.552146058962641	C	11.253676953040564	I	0.0
I46	16	11.253676953040564	I	10.70953981254382	C	4.18970482988
C17	17	10.191712759754719	I	4.786430405350154	I	0
I22	17	4.786430405350154	C	12.896873472510286	I	0.203660186274
I31	17	12.896873472510286	I	10.191712759754719	C	0.0
C18	18	10.97823762568905	C	10.97823762568905	C	0
C19	19	10.97823762568905	I	7.8568433434030664	I	0
I30	19	7.8568433434030664	C	10.97823762568905	C	1.30855509104
C20	20	11.536026936331455	I	9.698923650826302	I	0
I52	20	9.698923650826302	C	11.536026936331455	C	0.0
C21	21	11.825460960989183	C	11.825460960989183	C	0
C22	22	9.819840850058812	C	9.819840850058812	C	0
C23	23	13.385270895702757	I	8.568690457604625	I	0
I91	23	8.568690457604625	C	13.385270895702757	C	0.0
C24	24	7.115424664177875	C	7.115424664177875	C	0
C25	25	13.05765974893583	I	10.318773597292786	I	0
I78	25	10.318773597292786	C	13.05765974893583	C	1.60577426566
C26	26	11.253676953040564	I	8.568690457604625	I	0
I53	26	8.568690457604625	C	10.97823762568905	I	0.0
