C50	0	9.461537681994532	C	9.461537681994532	C
C25	0	11.3939773768008	C	11.3939773768008	C
I21	0	9.819840850058812	I	10.318773597292786	I
I63	0	10.318773597292786	I	5.48531716170319	I
I98	0	5.48531716170319	I	9.819840850058812	I
C34	0	13.385270895702757	C	13.385270895702757	C
I62	0	7.027808455842162	I	11.679847438237678	I
I58	0	11.679847438237678	I	6.5243081407634484	I
I88	0	6.5243081407634484	I	7.027808455842162	I
C9	0	11.679847438237678	C	11.679847438237678	C
I76	0	11.253676953040564	I	7.570165391701924	I
I56	0	7.570165391701924	I	12.738067047542346	I
I19	0	12.738067047542346	I	11.253676953040564	I
C13	0	9.3450324703105	C	9.3450324703105	C
C20	0	11.253676953040564	I	10.447418511699624	I
I67	0	10.447418511699624	C	10.191712759754719	I
I84	0	10.191712759754719	I	11.253676953040564	C
I99	0	7.6645432041113954	I	7.204133190269737	I
I55	0	7.204133190269737	I	9.461537681994532	I
I45	0	9.461537681994532	I	7.6645432041113954	I
C23	0	9.942265532966479	I	8.154377629641052	I
I85	0	8.154377629641052	C	9.461537681994532	I
I46	0	9.461537681994532	I	9.942265532966479	C
C2	0	9.3450324703105	C	9.3450324703105	C
C27	0	7.3848818375239516	I	4.388795937372466	I
I38	0	4.388795937372466	C	7.204133190269737	I
I5	0	7.204133190269737	I	7.3848818375239516	C
C11	0	11.3939773768008	C	11.3939773768008	C
C44	0	9.004053956411697	I	6.9412711149423965	I
I42	0	6.9412711149423965	C	9.004053956411697	C
I61	0	11.972889858309594	I	14.240712153602946	I
I47	0	14.240712153602946	I	10.318773597292786	I
I93	0	10.318773597292786	I	11.972889858309594	I
I37	0	3.78246122518484	I	7.027808455842162	I
I9	0	7.027808455842162	I	7.570165391701924	I
I10	0	7.570165391701924	I	3.78246122518484	I
C29	0	10.191712759754719	C	10.191712759754719	C
C7	0	13.220450559773676	I	10.318773597292786	I
I3	0	10.318773597292786	C	13.220450559773676	C
C4	0	8.154377629641052	C	8.154377629641052	C
C38	0	11.536026936331455	C	11.536026936331455	C
C48	0	9.698923650826302	I	9.004053956411697	I
I96	0	9.004053956411697	C	9.3450324703105	I
I90	0	9.3450324703105	I	9.698923650826302	C
C43	0	7.476949706145677	I	6.9412711149423965	I
I30	0	6.9412711149423965	C	7.476949706145677	C
C35	0	10.318773597292786	I	8.358967506983737	I
I17	0	8.358967506983737	C	10.318773597292786	C
C40	0	13.385270895702757	C	13.385270895702757	C
C31	0	18.245252615298163	C	18.245252615298163	C
I43	0	10.70953981254382	I	8.893181998019298	I
I23	0	8.893181998019298	I	10.70953981254382	I
C36	0	7.954795191061123	C	7.954795191061123	C
C15	0	11.115104126962537	C	11.115104126962537	C
C33	0	9.004053956411697	C	9.004053956411697	C
C47	0	9.004053956411697	I	8.78367526813589	I
I57	0	8.78367526813589	C	7.6645432041113954	I
I59	0	7.6645432041113954	I	9.004053956411697	C
I65	0	9.942265532966479	I	6.5243081407634484	I
I1	0	6.5243081407634484	I	6.208845168950004	I
I75	0	6.208845168950004	I	9.942265532966479	I
C26	0	11.972889858309594	I	12.12215676260807	I
I12	0	12.12215676260807	C	11.972889858309594	C
C17	0	8.358967506983737	C	8.358967506983737	C
C28	0	13.892163657590258	I	8.78367526813589	I
I18	0	8.78367526813589	C	8.568690457604625	I
I44	0	8.568690457604625	I	13.892163657590258	C
I81	0	9.698923650826302	I	6.855799356779705	I
I34	0	6.855799356779705	I	9.698923650826302	I
C1	0	15.15082393340888	I	17.363059210675267	I
I24	0	17.363059210675267	C	7.570165391701924	I
I54	0	7.570165391701924	I	15.15082393340888	C
C10	0	11.115104126962537	C	11.115104126962537	C
C46	0	9.579495372778311	I	5.48531716170319	I
I11	0	5.48531716170319	C	8.053968211655981	I
I22	0	8.053968211655981	I	9.579495372778311	C
C19	0	8.675516955938345	C	8.675516955938345	C
C32	0	12.273284588453684	I	10.191712759754719	I
I86	0	10.191712759754719	C	12.273284588453684	C
C42	0	11.115104126962537	I	10.318773597292786	I
I28	0	10.318773597292786	C	11.115104126962537	C
C18	0	8.568690457604625	I	6.443970681189828	I
I89	0	6.443970681189828	C	7.570165391701924	I
I77	0	7.570165391701924	I	8.568690457604625	C
C6	0	10.318773597292786	I	8.358967506983737	I
I14	0	8.358967506983737	C	10.97823762568905	I
I97	0	10.97823762568905	I	10.318773597292786	C
C49	0	9.942265532966479	I	9.004053956411697	I
I31	0	9.004053956411697	C	9.698923650826302	I
I69	0	9.698923650826302	I	9.942265532966479	C
I92	0	10.843056438287288	I	9.942265532966479	I
I51	0	9.942265532966479	I	9.116308163717983	I
I6	0	9.116308163717983	I	10.843056438287288	I
C22	0	11.253676953040564	I	10.97823762568905	I
I60	0	10.97823762568905	C	11.253676953040564	C
C37	0	9.579495372778311	C	9.579495372778311	C
C12	0	12.738067047542346	C	12.738067047542346	C
I91	0	12.12215676260807	I	9.579495372778311	I
