C1	1	11.536026936331455	I	11.825460960989183	I	0
I40	1	11.825460960989183	C	12.581216095012342	I	12.893131846
I3	1	12.581216095012342	I	11.536026936331455	C	11.4029294194
C2	2	17.149258139769877	I	11.253676953040564	I	0
I94	2	11.253676953040564	C	11.972889858309594	I	12.3775667359
I24	2	11.972889858309594	I	17.149258139769877	C	13.6851041973
C3	3	10.447418511699624	I	14.065358290441333	I	0
I47	3	14.065358290441333	C	12.581216095012342	I	12.1254455172
I76	3	12.581216095012342	I	10.447418511699624	C	10.7904539032
C4	4	13.552146058962641	I	7.115424664177875	I	0
I29	4	7.115424664177875	C	11.253676953040564	I	10.290932017
I78	4	11.253676953040564	I	13.552146058962641	C	10.9031457265
C5	5	13.892163657590258	I	12.581216095012342	I	0
I87	5	12.581216095012342	C	13.892163657590258	C	13.9277218258
C6	6	11.253676953040564	I	10.318773597292786	I	0
I30	6	10.318773597292786	C	11.679847438237678	I	9.60660513334
I52	6	11.679847438237678	I	11.253676953040564	C	12.5551738893
C7	7	13.721101667237797	C	13.721101667237797	C	0
C8	8	13.552146058962641	I	14.240712153602946	I	0
I79	8	14.240712153602946	C	11.825460960989183	I	9.84801971559
I86	8	11.825460960989183	I	13.552146058962641	C	11.5485435193
C9	9	9.942265532966479	I	10.843056438287288	I	0
I14	9	10.843056438287288	C	9.942265532966479	C	8.40730377514
C10	10	15.72457720656396	I	13.220450559773676	I	0
I97	10	13.220450559773676	C	10.97823762568905	I	11.4137855183
I31	10	10.97823762568905	I	15.72457720656396	C	15.0641511788
C11	11	14.065358290441333	C	14.065358290441333	C	0
C12	12	11.825460960989183	C	11.825460960989183	C	0
C13	13	11.679847438237678	I	10.066216493459896	I	0
I34	13	10.066216493459896	C	13.385270895702757	I	9.36227755907
I15	13	13.385270895702757	I	11.679847438237678	C	14.8472234712
C14	14	15.15082393340888	I	10.318773597292786	I	0
I74	14	10.318773597292786	C	9.116308163717983	I	9.08085797312
I7	14	9.116308163717983	I	15.15082393340888	C	14.9659241345
C15	15	10.447418511699624	I	7.3848818375239516	I	0
I57	15	7.3848818375239516	C	11.972889858309594	I	11.8306010515
I58	15	11.972889858309594	I	10.447418511699624	C	10.8075548825
C16	16	13.892163657590258	C	13.892163657590258	C	0
C17	17	8.78367526813589	I	7.954795191061123	I	0
I43	17	7.954795191061123	C	10.70953981254382	I	7.15691136828
I59	17	10.70953981254382	I	8.78367526813589	C	10.1446908032
C18	18	11.679847438237678	C	11.679847438237678	C	0
